u_node_id,v_node_id,tau_idx,tau,frac,n_samples_used
7,1,57,0.57,0.7797716856002808,7
7,1,58,0.58,0.7914283275604248,7
7,1,59,0.59,0.8030849695205688,7
7,1,60,0.6,0.8147416114807129,7
7,1,61,0.61,0.8263982534408569,7
7,1,62,0.62,0.838054895401001,7
7,1,63,0.63,0.8499391674995422,7
7,1,64,0.64,0.8620511293411255,7
7,1,65,0.65,0.8741631507873535,7
7,1,66,0.66,0.8862751126289368,7
7,1,67,0.67,0.89838707447052,7
7,1,68,0.68,0.9104990363121033,7
7,1,69,0.69,0.9226109981536865,7
7,1,70,0.7,0.9347229599952698,7
7,1,71,0.71,0.946834921836853,7
7,1,72,0.72,0.958946943283081,7
7,1,73,0.73,0.9710589051246643,7
7,1,74,0.74,0.9831708669662476,7
7,1,75,0.75,0.9952828288078308,7
7,1,76,0.76,0.9956601858139038,7
7,1,77,0.77,0.9960376024246216,7
7,1,78,0.78,0.9964149594306946,7
7,1,79,0.79,0.9967923164367676,7
7,1,80,0.8,0.9971696734428406,7
7,1,81,0.81,0.9975470900535583,7
7,1,82,0.82,0.9979244470596313,7
7,1,83,0.83,0.9983018040657043,7
7,1,84,0.84,0.9986792206764221,7
7,1,85,0.85,0.9990565776824951,7
7,1,86,0.86,0.9994339346885681,7
7,1,87,0.87,0.9998112916946411,7
7,1,88,0.88,1.0,7
7,1,89,0.89,1.0,7
7,1,90,0.9,1.0,7
7,1,91,0.91,1.0,7
7,1,92,0.92,1.0,7
7,1,93,0.93,1.0,7
7,1,94,0.94,1.0,7
7,1,95,0.95,1.0,7
7,1,96,0.96,1.0,7
7,1,97,0.97,1.0,7
7,1,98,0.98,1.0,7
7,1,99,0.99,1.0,7
7,1,100,1.0,1.0,7
7,8,0,0.0,0.0,3
7,8,1,0.01,0.006415918469429016,3
7,8,2,0.02,0.012831836938858032,3
7,8,3,0.03,0.01924775540828705,3
7,8,4,0.04,0.025663673877716064,3
7,8,5,0.05,0.03207959234714508,3
7,8,6,0.06,0.0384955108165741,3
7,8,7,0.07,0.04491142928600311,3
7,8,8,0.08,0.05132734775543213,3
7,8,9,0.09,0.057743266224861145,3
7,8,10,0.1,0.06415918469429016,3
7,8,11,0.11,0.07057510316371918,3
7,8,12,0.12,0.08425434678792953,3
7,8,13,0.13,0.09884149581193924,3
7,8,14,0.14,0.11342865228652954,3
7,8,15,0.15,0.12801581621170044,3
7,8,16,0.16,0.14260296523571014,3
7,8,17,0.17,0.15719011425971985,3
7,8,18,0.18,0.17177727818489075,3
7,8,19,0.19,0.18636442720890045,3
7,8,20,0.2,0.20095157623291016,3
7,8,21,0.21,0.21553874015808105,3
7,8,22,0.22,0.23012588918209076,3
7,8,23,0.23,0.24244479835033417,3
7,8,24,0.24,0.25411561131477356,3
7,8,25,0.25,0.26578643918037415,3
7,8,26,0.26,0.27745726704597473,3
7,8,27,0.27,0.2891280949115753,3
7,8,28,0.28,0.3007989227771759,3
7,8,29,0.29,0.3124697506427765,3
7,8,30,0.3,0.3241405785083771,3
7,8,31,0.31,0.33581140637397766,3
7,8,32,0.32,0.34748220443725586,3
7,8,33,0.33,0.35915303230285645,3
7,8,34,0.34,0.37290215492248535,3
7,8,35,0.35,0.3876904547214508,3
7,8,36,0.36,0.40247872471809387,3
7,8,37,0.37,0.41726699471473694,3
7,8,38,0.38,0.43205526471138,3
7,8,39,0.39,0.44684356451034546,3
7,8,40,0.4,0.4616318345069885,3
7,8,41,0.41,0.4764201045036316,3
7,8,42,0.42,0.49120837450027466,3
7,8,43,0.43,0.5059966444969177,3
7,8,44,0.44,0.5207849144935608,3
7,8,45,0.45,0.5341061949729919,3
7,8,46,0.46,0.5462538599967957,3
7,8,47,0.47,0.5584015250205994,3
7,8,48,0.48,0.5705491304397583,3
7,8,49,0.49,0.582696795463562,3
7,8,50,0.5,0.5948444604873657,3
7,8,51,0.51,0.6069921255111694,3
7,8,52,0.52,0.6191397309303284,3
7,8,53,0.53,0.6312873959541321,3
7,8,54,0.54,0.6434350609779358,3
7,8,55,0.55,0.6555827260017395,3
7,8,56,0.56,0.6662760376930237,3
7,8,57,0.57,0.6751514673233032,3
7,8,58,0.58,0.6877405643463135,3
7,8,59,0.59,0.7011035084724426,3
7,8,60,0.6,0.7144664525985718,3
7,8,61,0.61,0.721439003944397,3
7,8,62,0.62,0.7284114956855774,3
7,8,63,0.63,0.7353839874267578,3
7,8,64,0.64,0.742356538772583,3
7,8,65,0.65,0.7493290305137634,3
7,8,66,0.66,0.7563015818595886,3
7,8,67,0.67,0.763274073600769,3
7,8,68,0.68,0.7702466249465942,3
7,8,69,0.69,0.7772191166877747,3
7,8,70,0.7,0.7841916680335999,3
7,8,71,0.71,0.7887733578681946,3
7,8,72,0.72,0.7933550477027893,3
7,8,73,0.73,0.7979367971420288,3
7,8,74,0.74,0.8025184869766235,3
7,8,75,0.75,0.8071001768112183,3
7,8,76,0.76,0.811681866645813,3
7,8,77,0.77,0.8162636160850525,3
7,8,78,0.78,0.8208453059196472,3
7,8,79,0.79,0.8254269957542419,3
7,8,80,0.8,0.8300086855888367,3
7,8,81,0.81,0.8354858756065369,3
7,8,82,0.82,0.8409630656242371,3
7,8,83,0.83,0.8464402556419373,3
7,8,84,0.84,0.8519174456596375,3
7,8,85,0.85,0.8573946356773376,3
7,8,86,0.86,0.8628718256950378,3
7,8,87,0.87,0.868349015712738,3
7,8,88,0.88,0.8738262057304382,3
7,8,89,0.89,0.8793033957481384,3
7,8,90,0.9,0.8847805857658386,3
7,8,91,0.91,0.8963025212287903,3
7,8,92,0.92,0.9078244566917419,3
7,8,93,0.93,0.9193463921546936,3
7,8,94,0.94,0.9308683276176453,3
7,8,95,0.95,0.9423903226852417,3
7,8,96,0.96,0.9539122581481934,3
7,8,97,0.97,0.965434193611145,3
7,8,98,0.98,0.9769561290740967,3
7,8,99,0.99,0.9884780645370483,3
7,8,100,1.0,1.0,3
7,9,0,0.0,0.0,1
7,9,1,0.01,0.01136481761932373,1
7,9,2,0.02,0.02272963523864746,1
7,9,3,0.03,0.03409451246261597,1
7,9,4,0.04,0.0454593300819397,1
7,9,5,0.05,0.05682414770126343,1
7,9,6,0.06,0.06818896532058716,1
7,9,7,0.07,0.07955378293991089,1
7,9,8,0.08,0.0909186601638794,1
7,9,9,0.09,0.10228347778320312,1
7,9,10,0.1,0.11364829540252686,1
7,9,11,0.11,0.12501311302185059,1
7,9,12,0.12,0.13637793064117432,1
7,9,13,0.13,0.14774280786514282,1
7,9,14,0.14,0.15910762548446655,1
7,9,15,0.15,0.17047244310379028,1
7,9,16,0.16,0.181837260723114,1
7,9,17,0.17,0.19320207834243774,1
7,9,18,0.18,0.20456695556640625,1
7,9,19,0.19,0.21593177318572998,1
7,9,20,0.2,0.2272965908050537,1
7,9,21,0.21,0.23866140842437744,1
7,9,22,0.22,0.25002622604370117,1
7,9,23,0.23,0.2613911032676697,1
7,9,24,0.24,0.2727559208869934,1
7,9,25,0.25,0.28412073850631714,1
7,9,26,0.26,0.2965906262397766,1
7,9,27,0.27,0.30906057357788086,1
7,9,28,0.28,0.32153046131134033,1
7,9,29,0.29,0.3340004086494446,1
7,9,30,0.3,0.34647029638290405,1
7,9,31,0.31,0.3589402437210083,1
7,9,32,0.32,0.3714101314544678,1
7,9,33,0.33,0.38388001918792725,1
7,9,34,0.34,0.3963499665260315,1
7,9,35,0.35,0.40881985425949097,1
7,9,36,0.36,0.4212898015975952,1
7,9,37,0.37,0.4337596893310547,1
7,9,38,0.38,0.44622963666915894,1
7,9,39,0.39,0.4586995244026184,1
7,9,40,0.4,0.47116947174072266,1
7,9,41,0.41,0.48363935947418213,1
7,9,42,0.42,0.4961092472076416,1
7,9,43,0.43,0.5085791945457458,1
7,9,44,0.44,0.5210491418838501,1
7,9,45,0.45,0.5335190296173096,1
7,9,46,0.46,0.545988917350769,1
7,9,47,0.47,0.5584588050842285,1
7,9,48,0.48,0.5709287524223328,1
7,9,49,0.49,0.583398699760437,1
7,9,50,0.5,0.5958685874938965,1
7,9,51,0.51,0.605974555015564,1
7,9,52,0.52,0.6160804033279419,1
7,9,53,0.53,0.6261863708496094,1
7,9,54,0.54,0.6362923383712769,1
7,9,55,0.55,0.6463982462882996,1
7,9,56,0.56,0.6565041542053223,1
7,9,57,0.57,0.6666101217269897,1
7,9,58,0.58,0.6767160296440125,1
7,9,59,0.59,0.6868219375610352,1
7,9,60,0.6,0.6969279050827026,1
7,9,61,0.61,0.7070338129997253,1
7,9,62,0.62,0.717139720916748,1
7,9,63,0.63,0.7272456884384155,1
7,9,64,0.64,0.7373515963554382,1
7,9,65,0.65,0.7474575042724609,1
7,9,66,0.66,0.7575634717941284,1
7,9,67,0.67,0.7676693797111511,1
7,9,68,0.68,0.7777752876281738,1
7,9,69,0.69,0.7878812551498413,1
7,9,70,0.7,0.797987163066864,1
7,9,71,0.71,0.8080930709838867,1
7,9,72,0.72,0.8181990385055542,1
7,9,73,0.73,0.8283049464225769,1
7,9,74,0.74,0.8384109139442444,1
7,9,75,0.75,0.8485168218612671,1
7,9,76,0.76,0.8545761704444885,1
7,9,77,0.77,0.8606354594230652,1
7,9,78,0.78,0.8666948080062866,1
7,9,79,0.79,0.8727540969848633,1
7,9,80,0.8,0.8788134455680847,1
7,9,81,0.81,0.8848727941513062,1
7,9,82,0.82,0.8909320831298828,1
7,9,83,0.83,0.8969914317131042,1
7,9,84,0.84,0.9030507802963257,1
7,9,85,0.85,0.9091100692749023,1
7,9,86,0.86,0.9151694178581238,1
7,9,87,0.87,0.9212287664413452,1
7,9,88,0.88,0.9272880554199219,1
7,9,89,0.89,0.9333474040031433,1
7,9,90,0.9,0.9394067525863647,1
7,9,91,0.91,0.9454660415649414,1
7,9,92,0.92,0.9515253901481628,1
7,9,93,0.93,0.9575847387313843,1
7,9,94,0.94,0.9636440277099609,1
7,9,95,0.95,0.9697033762931824,1
7,9,96,0.96,0.975762665271759,1
7,9,97,0.97,0.9818220138549805,1
7,9,98,0.98,0.9878813624382019,1
7,9,99,0.99,0.9939406514167786,1
7,9,100,1.0,1.0,1
7,10,0,0.0,0.0,3
7,10,1,0.01,0.005499881226569414,3
7,10,2,0.02,0.010999762453138828,3
7,10,3,0.03,0.01649964414536953,3
7,10,4,0.04,0.021999524906277657,3
7,10,5,0.05,0.027499407529830933,3
7,10,6,0.06,0.03299928829073906,3
7,10,7,0.07,0.038499169051647186,3
7,10,8,0.08,0.04399904981255531,3
7,10,9,0.09,0.04949893057346344,3
7,10,10,0.1,0.054998815059661865,3
7,10,11,0.11,0.06049869582056999,3
7,10,12,0.12,0.06599857658147812,3
7,10,13,0.13,0.07149845361709595,3
7,10,14,0.14,0.07699833810329437,3
7,10,15,0.15,0.08676280081272125,3
7,10,16,0.16,0.09823309630155563,3
7,10,17,0.17,0.10970338433980942,3
7,10,18,0.18,0.1211736798286438,3
7,10,19,0.19,0.13264396786689758,3
7,10,20,0.2,0.14411427080631256,3
7,10,21,0.21,0.15558455884456635,3
7,10,22,0.22,0.16705484688282013,3
7,10,23,0.23,0.1785251498222351,3
7,10,24,0.24,0.1899954378604889,3
7,10,25,0.25,0.20146574079990387,3
7,10,26,0.26,0.21293602883815765,3
7,10,27,0.27,0.22440631687641144,3
7,10,28,0.28,0.23587661981582642,3
7,10,29,0.29,0.24668996036052704,3
7,10,30,0.3,0.2566273808479309,3
7,10,31,0.31,0.26656481623649597,3
7,10,32,0.32,0.27650225162506104,3
7,10,33,0.33,0.2864396870136261,3
7,10,34,0.34,0.29637712240219116,3
7,10,35,0.35,0.30631452798843384,3
7,10,36,0.36,0.3162519633769989,3
7,10,37,0.37,0.32618939876556396,3
7,10,38,0.38,0.33612683415412903,3
7,10,39,0.39,0.3460642397403717,3
7,10,40,0.4,0.35600167512893677,3
7,10,41,0.41,0.36593911051750183,3
7,10,42,0.42,0.3758765459060669,3
7,10,43,0.43,0.38601329922676086,3
7,10,44,0.44,0.39734596014022827,3
7,10,45,0.45,0.40867865085601807,3
7,10,46,0.46,0.4200113117694855,3
7,10,47,0.47,0.43134400248527527,3
7,10,48,0.48,0.4426766633987427,3
7,10,49,0.49,0.45400935411453247,3
7,10,50,0.5,0.4653420150279999,3
7,10,51,0.51,0.4766747057437897,3
7,10,52,0.52,0.4880073666572571,3
7,10,53,0.53,0.4993400573730469,3
7,10,54,0.54,0.5106727480888367,3
7,10,55,0.55,0.5220053791999817,3
7,10,56,0.56,0.5333380699157715,3
7,10,57,0.57,0.5446707606315613,3
7,10,58,0.58,0.5548040866851807,3
7,10,59,0.59,0.5647375583648682,3
7,10,60,0.6,0.5746710300445557,3
7,10,61,0.61,0.5846045613288879,3
7,10,62,0.62,0.5945380330085754,3
7,10,63,0.63,0.6044715046882629,3
7,10,64,0.64,0.6144049763679504,3
7,10,65,0.65,0.6243384480476379,3
7,10,66,0.66,0.6342719197273254,3
7,10,67,0.67,0.6442053914070129,3
7,10,68,0.68,0.6541388630867004,3
7,10,69,0.69,0.6640723347663879,3
7,10,70,0.7,0.6740058064460754,3
7,10,71,0.71,0.6839392781257629,3
7,10,72,0.72,0.6945216655731201,3
7,10,73,0.73,0.7055906653404236,3
7,10,74,0.74,0.716659665107727,3
7,10,75,0.75,0.7277286648750305,3
7,10,76,0.76,0.7387977242469788,3
7,10,77,0.77,0.7498667240142822,3
7,10,78,0.78,0.7609357237815857,3
7,10,79,0.79,0.7720047831535339,3
7,10,80,0.8,0.7830737829208374,3
7,10,81,0.81,0.7941427826881409,3
7,10,82,0.82,0.8052117824554443,3
7,10,83,0.83,0.8162808418273926,3
7,10,84,0.84,0.827349841594696,3
7,10,85,0.85,0.8384188413619995,3
7,10,86,0.86,0.8496484160423279,3
7,10,87,0.87,0.8603878021240234,3
7,10,88,0.88,0.871127188205719,3
7,10,89,0.89,0.8818665742874146,3
7,10,90,0.9,0.8926060199737549,3
7,10,91,0.91,0.9033454060554504,3
7,10,92,0.92,0.914084792137146,3
7,10,93,0.93,0.9248241782188416,3
7,10,94,0.94,0.9355636239051819,3
7,10,95,0.95,0.9463030099868774,3
7,10,96,0.96,0.957042396068573,3
7,10,97,0.97,0.9677817821502686,3
7,10,98,0.98,0.9785212278366089,3
7,10,99,0.99,0.9892606139183044,3
7,10,100,1.0,1.0,3
8,3,0,0.0,0.0,6
8,3,1,0.01,0.012448668479919434,6
8,3,2,0.02,0.024897336959838867,6
8,3,3,0.03,0.037345945835113525,6
8,3,4,0.04,0.049794554710388184,6
8,3,5,0.05,0.06224322319030762,6
8,3,6,0.06,0.07469189167022705,6
8,3,7,0.07,0.08714050054550171,6
8,3,8,0.08,0.09958910942077637,6
8,3,9,0.09,0.1120377779006958,6
8,3,10,0.1,0.12448644638061523,6
8,3,11,0.11,0.13693511486053467,6
8,3,12,0.12,0.1493837833404541,6
8,3,13,0.13,0.1613759994506836,6
8,3,14,0.14,0.1729118824005127,6
8,3,15,0.15,0.1844477653503418,6
8,3,16,0.16,0.1959836483001709,6
8,3,17,0.17,0.20894765853881836,6
8,3,18,0.18,0.22476792335510254,6
8,3,19,0.19,0.24058818817138672,6
8,3,20,0.2,0.2564083933830261,6
8,3,21,0.21,0.2722285985946655,6
8,3,22,0.22,0.2880488634109497,6
8,3,23,0.23,0.3038691282272339,6
8,3,24,0.24,0.31968939304351807,6
8,3,25,0.25,0.33550959825515747,6
8,3,26,0.26,0.3512626886367798,6
8,3,27,0.27,0.3670157194137573,6
8,3,28,0.28,0.3827688694000244,6
8,3,29,0.29,0.39852190017700195,6
8,3,30,0.3,0.4143364429473877,6
8,3,31,0.31,0.43046534061431885,6
8,3,32,0.32,0.4465942978858948,6
8,3,33,0.33,0.4627232551574707,6
8,3,34,0.34,0.47885221242904663,6
8,3,35,0.35,0.49498116970062256,6
8,3,36,0.36,0.511815071105957,6
8,3,37,0.37,0.5287013053894043,6
8,3,38,0.38,0.5449833869934082,6
8,3,39,0.39,0.5606614947319031,6
8,3,40,0.4,0.576339602470398,6
8,3,41,0.41,0.592017650604248,6
8,3,42,0.42,0.6076957583427429,6
8,3,43,0.43,0.6233738660812378,6
8,3,44,0.44,0.6390519142150879,6
8,3,45,0.45,0.6547300815582275,6
8,3,46,0.46,0.6704081296920776,6
8,3,47,0.47,0.6860861778259277,6
8,3,48,0.48,0.6993789672851562,6
8,3,49,0.49,0.7100148797035217,6
8,3,50,0.5,0.7207235097885132,6
8,3,51,0.51,0.7314320802688599,6
8,3,52,0.52,0.7421406507492065,6
8,3,53,0.53,0.7528492212295532,6
8,3,54,0.54,0.7635577917098999,6
8,3,55,0.55,0.7742663621902466,6
8,3,56,0.56,0.7849749326705933,6
8,3,57,0.57,0.7941704988479614,6
8,3,58,0.58,0.8023225665092468,6
8,3,59,0.59,0.8104318976402283,6
8,3,60,0.6,0.8185412883758545,6
8,3,61,0.61,0.8266506195068359,6
8,3,62,0.62,0.8347599506378174,6
8,3,63,0.63,0.8426974415779114,6
8,3,64,0.64,0.8504630327224731,6
8,3,65,0.65,0.8582285642623901,6
8,3,66,0.66,0.8659941554069519,6
8,3,67,0.67,0.8737597465515137,6
8,3,68,0.68,0.8815253376960754,6
8,3,69,0.69,0.8892909288406372,6
8,3,70,0.7,0.8970564603805542,6
8,3,71,0.71,0.904822051525116,6
8,3,72,0.72,0.9115619659423828,6
8,3,73,0.73,0.9175326228141785,6
8,3,74,0.74,0.9235032796859741,6
8,3,75,0.75,0.929473876953125,6
8,3,76,0.76,0.9354445934295654,6
8,3,77,0.77,0.9414151906967163,6
8,3,78,0.78,0.947385847568512,6
8,3,79,0.79,0.9533565044403076,6
8,3,80,0.8,0.9593271613121033,6
8,3,81,0.81,0.9652978181838989,6
8,3,82,0.82,0.9712684154510498,6
8,3,83,0.83,0.9772391319274902,6
8,3,84,0.84,0.9832097291946411,6
8,3,85,0.85,0.9891803860664368,6
8,3,86,0.86,0.9936124682426453,6
8,3,87,0.87,0.9940687417984009,6
8,3,88,0.88,0.9945249557495117,6
8,3,89,0.89,0.9949812293052673,6
8,3,90,0.9,0.995437502861023,6
8,3,91,0.91,0.9958937168121338,6
8,3,92,0.92,0.9963499903678894,6
8,3,93,0.93,0.996806263923645,6
8,3,94,0.94,0.9972624778747559,6
8,3,95,0.95,0.9977187514305115,6
8,3,96,0.96,0.9981750249862671,6
8,3,97,0.97,0.9986312389373779,6
8,3,98,0.98,0.9990874528884888,6
8,3,99,0.99,0.9995437860488892,6
8,3,100,1.0,1.0,6
8,7,0,0.0,0.0,3
8,7,1,0.01,0.01152193546295166,3
8,7,2,0.02,0.02304387092590332,3
8,7,3,0.03,0.03456580638885498,3
8,7,4,0.04,0.04608774185180664,3
8,7,5,0.05,0.0576096773147583,3
8,7,6,0.06,0.06913167238235474,3
8,7,7,0.07,0.0806536078453064,3
8,7,8,0.08,0.09217554330825806,3
8,7,9,0.09,0.10369747877120972,3
8,7,10,0.1,0.11521941423416138,3
8,7,11,0.11,0.12069660425186157,3
8,7,12,0.12,0.12617379426956177,3
8,7,13,0.13,0.13165098428726196,3
8,7,14,0.14,0.13712817430496216,3
8,7,15,0.15,0.14260536432266235,3
8,7,16,0.16,0.14808255434036255,3
8,7,17,0.17,0.15355974435806274,3
8,7,18,0.18,0.15903693437576294,3
8,7,19,0.19,0.16451412439346313,3
8,7,20,0.2,0.16999131441116333,3
8,7,21,0.21,0.17457300424575806,3
8,7,22,0.22,0.17915469408035278,3
8,7,23,0.23,0.1837363839149475,3
8,7,24,0.24,0.188318133354187,3
8,7,25,0.25,0.19289982318878174,3
8,7,26,0.26,0.19748151302337646,3
8,7,27,0.27,0.2020632028579712,3
8,7,28,0.28,0.2066449522972107,3
8,7,29,0.29,0.21122664213180542,3
8,7,30,0.3,0.21580833196640015,3
8,7,31,0.31,0.22278088331222534,3
8,7,32,0.32,0.22975337505340576,3
8,7,33,0.33,0.23672592639923096,3
8,7,34,0.34,0.24369841814041138,3
8,7,35,0.35,0.2506709694862366,3
8,7,36,0.36,0.257643461227417,3
8,7,37,0.37,0.2646160125732422,3
8,7,38,0.38,0.2715885043144226,3
8,7,39,0.39,0.278560996055603,3
8,7,40,0.4,0.2855335474014282,3
8,7,41,0.41,0.2988964915275574,3
8,7,42,0.42,0.3122594356536865,3
8,7,43,0.43,0.3248485326766968,3
8,7,44,0.44,0.3337239623069763,3
8,7,45,0.45,0.3444172739982605,3
8,7,46,0.46,0.3565649390220642,3
8,7,47,0.47,0.3687126040458679,3
8,7,48,0.48,0.38086026906967163,3
8,7,49,0.49,0.39300787448883057,3
8,7,50,0.5,0.4051555395126343,3
8,7,51,0.51,0.417303204536438,3
8,7,52,0.52,0.4294508695602417,3
8,7,53,0.53,0.44159847497940063,3
8,7,54,0.54,0.45374614000320435,3
8,7,55,0.55,0.46589380502700806,3
8,7,56,0.56,0.4792150855064392,3
8,7,57,0.57,0.4940033555030823,3
8,7,58,0.58,0.5087916254997253,3
8,7,59,0.59,0.5235798954963684,3
8,7,60,0.6,0.5383681654930115,3
8,7,61,0.61,0.5531564354896545,3
8,7,62,0.62,0.5679447650909424,3
8,7,63,0.63,0.5827330350875854,3
8,7,64,0.64,0.5975213050842285,3
8,7,65,0.65,0.6123095750808716,3
8,7,66,0.66,0.6270978450775146,3
8,7,67,0.67,0.6408469676971436,3
8,7,68,0.68,0.6525177955627441,3
8,7,69,0.69,0.6641886234283447,3
8,7,70,0.7,0.6758594512939453,3
8,7,71,0.71,0.6875302791595459,3
8,7,72,0.72,0.6992011070251465,3
8,7,73,0.73,0.7108719348907471,3
8,7,74,0.74,0.7225427627563477,3
8,7,75,0.75,0.7342135906219482,3
8,7,76,0.76,0.7458844184875488,3
8,7,77,0.77,0.7575551867485046,3
8,7,78,0.78,0.769874095916748,3
8,7,79,0.79,0.784461259841919,3
8,7,80,0.8,0.7990484237670898,3
8,7,81,0.81,0.8136355876922607,3
8,7,82,0.82,0.8282227516174316,3
8,7,83,0.83,0.8428099155426025,3
8,7,84,0.84,0.8573970198631287,3
8,7,85,0.85,0.8719841837882996,3
8,7,86,0.86,0.8865713477134705,3
8,7,87,0.87,0.9011585116386414,3
8,7,88,0.88,0.9157456755638123,3
8,7,89,0.89,0.9294248819351196,3
8,7,90,0.9,0.9358408451080322,3
8,7,91,0.91,0.9422567486763,3
8,7,92,0.92,0.9486726522445679,3
8,7,93,0.93,0.9550885558128357,3
8,7,94,0.94,0.9615044593811035,3
8,7,95,0.95,0.9679204225540161,3
8,7,96,0.96,0.9743363261222839,3
8,7,97,0.97,0.9807522296905518,3
8,7,98,0.98,0.9871681928634644,3
8,7,99,0.99,0.9935840964317322,3
8,7,100,1.0,1.0,3
8,9,0,0.0,0.0,1
8,9,1,0.01,0.005501804873347282,1
8,9,2,0.02,0.011003609746694565,1
8,9,3,0.03,0.016505414620041847,1
8,9,4,0.04,0.02200721949338913,1
8,9,5,0.05,0.027509024366736412,1
8,9,6,0.06,0.033010829240083694,1
8,9,7,0.07,0.038512635976076126,1
8,9,8,0.08,0.04401443898677826,1
8,9,9,0.09,0.04951624572277069,1
8,9,10,0.1,0.055018048733472824,1
8,9,11,0.11,0.060519855469465256,1
8,9,12,0.12,0.06602165848016739,1
8,9,13,0.13,0.07152346521615982,1
8,9,14,0.14,0.07702527195215225,1
8,9,15,0.15,0.08252707123756409,1
8,9,16,0.16,0.08802887797355652,1
8,9,17,0.17,0.09353068470954895,1
8,9,18,0.18,0.09903249144554138,1
8,9,19,0.19,0.10453429818153381,1
8,9,20,0.2,0.11003609746694565,1
8,9,21,0.21,0.12127654254436493,1
8,9,22,0.22,0.1325169801712036,1
8,9,23,0.23,0.1437574326992035,1
8,9,24,0.24,0.15499787032604218,1
8,9,25,0.25,0.16623832285404205,1
8,9,26,0.26,0.17747876048088074,1
8,9,27,0.27,0.18871919810771942,1
8,9,28,0.28,0.1999596506357193,1
8,9,29,0.29,0.21120008826255798,1
8,9,30,0.3,0.22244054079055786,1
8,9,31,0.31,0.23368097841739655,1
8,9,32,0.32,0.24492141604423523,1
8,9,33,0.33,0.2561618685722351,1
8,9,34,0.34,0.267402321100235,1
8,9,35,0.35,0.2786427438259125,1
8,9,36,0.36,0.28988319635391235,1
8,9,37,0.37,0.30112364888191223,1
8,9,38,0.38,0.3123640716075897,1
8,9,39,0.39,0.3236045241355896,1
8,9,40,0.4,0.3348449766635895,1
8,9,41,0.41,0.3465127944946289,1
8,9,42,0.42,0.3581806421279907,1
8,9,43,0.43,0.36984845995903015,1
8,9,44,0.44,0.3815162777900696,1
8,9,45,0.45,0.3931841254234314,1
8,9,46,0.46,0.4048519432544708,1
8,9,47,0.47,0.41651979088783264,1
8,9,48,0.48,0.42818760871887207,1
8,9,49,0.49,0.4398554265499115,1
8,9,50,0.5,0.4515232741832733,1
8,9,51,0.51,0.46319109201431274,1
8,9,52,0.52,0.47485893964767456,1
8,9,53,0.53,0.486526757478714,1
8,9,54,0.54,0.4981945753097534,1
8,9,55,0.55,0.5098624229431152,1
8,9,56,0.56,0.521530270576477,1
8,9,57,0.57,0.5331980586051941,1
8,9,58,0.58,0.5448659062385559,1
8,9,59,0.59,0.5565337538719177,1
8,9,60,0.6,0.5682015419006348,1
8,9,61,0.61,0.5783170461654663,1
8,9,62,0.62,0.5884324908256531,1
8,9,63,0.63,0.5985479354858398,1
8,9,64,0.64,0.6086633801460266,1
8,9,65,0.65,0.6187788248062134,1
8,9,66,0.66,0.6288942694664001,1
8,9,67,0.67,0.6390097141265869,1
8,9,68,0.68,0.6491251587867737,1
8,9,69,0.69,0.6592406034469604,1
8,9,70,0.7,0.669356107711792,1
8,9,71,0.71,0.6794715523719788,1
8,9,72,0.72,0.6895869970321655,1
8,9,73,0.73,0.6997024416923523,1
8,9,74,0.74,0.7098178863525391,1
8,9,75,0.75,0.7199333310127258,1
8,9,76,0.76,0.7300487756729126,1
8,9,77,0.77,0.7401642203330994,1
8,9,78,0.78,0.7502797245979309,1
8,9,79,0.79,0.7603951692581177,1
8,9,80,0.8,0.7705106139183044,1
8,9,81,0.81,0.7819850444793701,1
8,9,82,0.82,0.7934595346450806,1
8,9,83,0.83,0.804934024810791,1
8,9,84,0.84,0.8164084553718567,1
8,9,85,0.85,0.8278829455375671,1
8,9,86,0.86,0.8393574357032776,1
8,9,87,0.87,0.8508318662643433,1
8,9,88,0.88,0.8623063564300537,1
8,9,89,0.89,0.8737808465957642,1
8,9,90,0.9,0.8852552771568298,1
8,9,91,0.91,0.8967297673225403,1
8,9,92,0.92,0.9082042574882507,1
8,9,93,0.93,0.9196786880493164,1
8,9,94,0.94,0.9311531782150269,1
8,9,95,0.95,0.9426276683807373,1
8,9,96,0.96,0.954102098941803,1
8,9,97,0.97,0.9655765891075134,1
8,9,98,0.98,0.9770510792732239,1
8,9,99,0.99,0.9885255098342896,1
8,9,100,1.0,1.0,1
8,10,0,0.0,0.0,2
8,10,1,0.01,0.011758176609873772,2
8,10,2,0.02,0.023516323417425156,2
8,10,3,0.03,0.03527450188994408,2
8,10,4,0.04,0.04703264683485031,2
8,10,5,0.05,0.05879082530736923,2
8,10,6,0.06,0.07054897397756577,2
8,10,7,0.07,0.08230715245008469,2
8,10,8,0.08,0.09406529366970062,2
8,10,9,0.09,0.10582347214221954,2
8,10,10,0.1,0.11758162081241608,2
8,10,11,0.11,0.129339799284935,2
8,10,12,0.12,0.14109794795513153,2
8,10,13,0.13,0.15285612642765045,2
8,10,14,0.14,0.16461430490016937,2
8,10,15,0.15,0.1763724386692047,2
8,10,16,0.16,0.18813061714172363,2
8,10,17,0.17,0.19988876581192017,2
8,10,18,0.18,0.2116469442844391,2
8,10,19,0.19,0.22340509295463562,2
8,10,20,0.2,0.23516327142715454,2
8,10,21,0.21,0.2529304027557373,2
8,10,22,0.22,0.27069756388664246,2
