t_sec,timestamp_1hz,X-coordinate,Y-coordinate,Speed,power consumption,current consuption,Cumulative energy consumption,Heading,Position confidence,RIGHT DRIVE SIGNALS.ActualSpeed_R,LEFT DRIVE SIGNALS.ActualSpeed_L,Battery value,Going to ID,Current segment,Target reached,step_energy,energy_cum_from_start
1541,11:33:18,-2.216193203125,14.59720234375,0.298621059375,280.6875,6978.3125,307095.715625,1.58076534375,93.0,299.0,297.9375,43.0,2,34,0,77.41250000003492,108390.32187500002
1542,11:33:19,-2.22138984375,14.917623593750001,0.29802279374999996,280.46875,6973.0625,307176.371875,1.5833785,92.0,299.0,296.53125,43.0,2,34,0,80.65625,108470.97812500002
1543,11:33:20,-2.224933390625,15.1923,0.298381725,280.375,6979.1875,307255.10625,1.585734375,92.5625,299.0,297.375,42.59375,2,34,0,78.734375,108549.71250000002
1544,11:33:21,-2.23300084375,15.47523921875,0.2990199125,280.5625,6986.0,307331.7875,1.58772628125,90.4375,299.0,298.875,42.53125,2,34,0,76.68124999996508,108626.39374999999
1545,11:33:22,-2.237666016129032,15.728927258064516,0.29896329354838713,280.7741935483871,6992.870967741936,307407.9,1.5882717096774195,87.93548387096774,298.741935483871,299.0,42.806451612903224,2,34,0,76.11250000004657,108702.50625000003
1546,11:33:23,-2.242861140625,16.039471562499998,0.29905978125,280.5,6986.125,307487.303125,1.5891465,89.15625,298.75,299.0,43.0,2,34,0,79.40312499995343,108781.90937499999
1547,11:33:24,-2.24926659375,16.31714234375,0.29907305,281.0,6987.875,307563.93125,1.591016,93.46875,299.0,298.5,43.0,2,34,0,76.62812500004657,108858.53750000003
1548,11:33:25,-2.253773080645161,16.59532370967742,0.2991828741935484,279.0,6946.0,307641.43870967743,1.5935823870967742,95.0,298.8709677419355,299.0,42.935483870967744,2,34,0,77.50745967740659,108936.04495967744
1549,11:33:26,-2.260397453125,16.8921909375,0.2977968,279.5,6961.5,307717.1,1.5965665,95.0,296.0,299.0,42.5,2,34,0,75.66129032254685,109011.70624999999
1550,11:33:27,-2.2684394838709676,17.188487741935482,0.2988397612903226,279.9032258064516,6979.032258064516,307798.27096774196,1.5931315161290323,95.0,298.4516129032258,299.0,42.54838709677419,2,78,0,81.1709677419858,109092.87721774197
